pnode_id,pnode_name,pnode_type,pnode_subtype,zone,voltage_level,effective_date,termination_date
49103,HOSENSAC69 KV   E_BUS,BUS,LOAD,PPL,69 KV,4/1/1998 0:00,12/31/9999 0:00
49125,MANOR   69 KV   RCP,BUS,LOAD,PPL,69 KV,4/1/1998 0:00,12/31/9999 0:00
49127,MARTINSC230 KV  LOAD1,BUS,LOAD,PPL,230 KV,9/21/1999 0:00,12/31/9999 0:00
49130,MONTOUR 230 KV  TR10,BUS,LOAD,PPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49139,SAFEHARB13 KV   TRAN_A,BUS,LOAD,PPL,13 KV,4/1/1998 0:00,12/31/9999 0:00
49140,SAFEHARB13 KV   25CYCL,BUS,LOAD,PPL,13 KV,4/1/1998 0:00,12/31/9999 0:00
49156,STEELTON230 KV  TRAN_1,BUS,LOAD,PPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49157,STEELTON230 KV  TRAN_3,BUS,LOAD,PPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49158,STEELTON230 KV  TRAN_2,BUS,LOAD,PPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49159,SUNBURY 12 KV   COTULD,BUS,LOAD,PPL,12 KV,4/1/1998 0:00,12/31/9999 0:00
49165,SUSQUEHA230 KV  TRAN20,BUS,LOAD,PPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49166,SUSQT10 230 KV  T10,BUS,LOAD,PPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49178,CALVERTC500 KV  LDR,BUS,LOAD,BGE,500 KV,4/1/1998 0:00,12/31/9999 0:00
49179,CALVERTC500 KV  LDB,BUS,LOAD,BGE,500 KV,4/1/1998 0:00,12/31/9999 0:00
49188,COLONIAL115 KV  ONE,BUS,LOAD,BGE,115 KV,4/1/1998 0:00,12/31/9999 0:00
49189,CONC BC 13 KV   ONE,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49190,CONC BC 13 KV   TWO,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49193,DELIGHT 13 KV   ONE,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49194,DELIGHT 13 KV   TWO,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49195,DOLFIELD13 KV   110-5,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49196,DOLFIELD13 KV   110-6,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49197,DOLFIELD34 KV   110-1,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49198,DOLFIELD34 KV   110-2,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49199,DOLFIELD34 KV   110-3,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49200,EASTPT  34 KV   ONE,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49201,EASTPT  34 KV   TWO,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49202,EASTPT  34 KV   THREE,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49205,ERDMAN  13 KV   ONE,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49206,ERDMAN  13 KV   TWO,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49207,FRED BC 13 KV   110-3,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49208,FRED BC 13 KV   110-4,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49209,FRED BC 34 KV   110-1,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49210,FRED BC 34 KV   110-2,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49211,FULLERTO13 KV   ONE,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49212,FULLERTO13 KV   TWO,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49213,GLENARM 13 KV   ONE,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49217,GRAYMANO13 KV   ONE,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49218,GRAYMANO13 KV   TWO,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49225,HAZELWOO13 KV   110-8,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49226,HAZELWOO13 KV   110-9,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49227,HAZELWOO115 KV  HILEN2,BUS,LOAD,BGE,115 KV,4/1/1998 0:00,12/31/9999 0:00
49228,HAZELWOO115 KV  HILEN4,BUS,LOAD,BGE,115 KV,4/1/1998 0:00,12/31/9999 0:00
49229,HOLLOFIE13 KV   TWO,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49230,HOLLOFIE13 KV   ONE,BUS,LOAD,BGE,13 KV,9/21/1999 0:00,12/31/9999 0:00
49231,HONEYGO 13 KV   ONE,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49232,HONEYGO 13 KV   TWO,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49233,HOWARD  230 KV  LOAD 1,BUS,LOAD,BGE,230 KV,4/1/1998 0:00,12/31/9999 0:00
49234,HOWARD  230 KV  LOAD 2,BUS,LOAD,BGE,230 KV,4/1/1998 0:00,12/31/9999 0:00
49235,HIGHRIDG115 KV  ONE,BUS,LOAD,BGE,115 KV,4/1/1998 0:00,12/31/9999 0:00
49236,HIGHRIDG115 KV  TWO,BUS,LOAD,BGE,115 KV,4/1/1998 0:00,12/31/9999 0:00
49238,HARR BC 13 KV   ONE,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49239,HARR BC 13 KV   THREE,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49240,HARR BC 34 KV   TWO,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49241,JERICHOP230 KV  ONE,BUS,LOAD,BGE,230 KV,4/1/1998 0:00,12/31/9999 0:00
49242,JERICHOP230 KV  TWO,BUS,LOAD,BGE,230 KV,4/1/1998 0:00,12/31/9999 0:00
49243,LIPINSCO13 KV   ONE,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49246,LIPINSCO34 KV   FOUR,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49247,LIPINSCO34 KV   FIVE,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49248,MONUMEST13 KV   TWO,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49249,MONUMEST13 KV   ONE,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49250,MONUMEST13 KV   THREE,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49251,MONUMEST13 KV   FOUR,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49252,MONUMEST115 KV  FIVE,BUS,LOAD,BGE,115 KV,4/1/1998 0:00,12/31/9999 0:00
49253,MONUMEST115 KV  SIX,BUS,LOAD,BGE,115 KV,4/1/1998 0:00,12/31/9999 0:00
49272,PLESNTHL13 KV   LOAD1,BUS,LOAD,BGE,13 KV,9/21/1999 0:00,12/31/9999 0:00
49273,PLESNTHL13 KV   LOAD2,BUS,LOAD,BGE,13 KV,9/21/1999 0:00,12/31/9999 0:00
49274,PLESNTHL13 KV   LOAD3,BUS,LOAD,BGE,13 KV,9/21/1999 0:00,12/31/9999 0:00
49278,RIVERSID13 KV   110-4,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49283,ROCKRIDG13 KV   LOAD3,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49284,ROCKRIDG34 KV   LOAD1,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49285,ROCKRIDG34 KV   LOAD2,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49286,SANDYSPG34 KV   ONE,BUS,LOAD,BGE,34 KV,9/21/1999 0:00,12/31/9999 0:00
49287,SANDYSPG34 KV   TWO,BUS,LOAD,BGE,34 KV,9/21/1999 0:00,12/31/9999 0:00
49288,TEXAS   13 KV   THREE,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49289,TEXAS   13 KV   FIVE,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49290,TEXAS   34 KV   ONE,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49291,TEXAS   34 KV   TWO,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49292,VIADUCAV13 KV   ONE,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49293,WAGNER  34 KV   ONE,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49294,WAGNER  34 KV   TWO,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49295,WAGNER  34 KV   THRE,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49296,WESTPORT13 KV   110-9,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49297,WESTPORT13 KV   110-10,BUS,LOAD,BGE,13 KV,4/1/1998 0:00,12/31/9999 0:00
49298,WESTPORT34 KV   LD34-1,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49299,WESTPORT34 KV   LD34-2,BUS,LOAD,BGE,34 KV,4/1/1998 0:00,12/31/9999 0:00
49308,WINDYEDG115 KV  LD1,BUS,LOAD,BGE,115 KV,4/1/1998 0:00,12/31/9999 0:00
49309,WINDYEDG115 KV  LD2,BUS,LOAD,BGE,115 KV,4/1/1998 0:00,12/31/9999 0:00
49312,DOTWWHAR230 KV  TE TX,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49315,ELASTIMO230 KV  1 TX,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49320,GILBERT 34 KV   C29,BUS,LOAD,JCPL,34 KV,4/1/1998 0:00,12/31/9999 0:00
49321,GILBERT 34 KV   Y25,BUS,LOAD,JCPL,34 KV,4/1/1998 0:00,12/31/9999 0:00
49322,GILBERT 34 KV   A27,BUS,LOAD,JCPL,34 KV,4/1/1998 0:00,12/31/9999 0:00
49323,GILBERT 34 KV   4.8 KV,BUS,LOAD,JCPL,34 KV,4/1/1998 0:00,12/31/9999 0:00
49324,GILBERT 34 KV   V750,BUS,LOAD,JCPL,34 KV,4/1/1998 0:00,12/31/9999 0:00
49325,GILBERT 34 KV   B28,BUS,LOAD,JCPL,34 KV,4/1/1998 0:00,12/31/9999 0:00
49326,GILBERT 34 KV   J712,BUS,LOAD,JCPL,34 KV,4/1/1998 0:00,12/31/9999 0:00
49327,GILLETTE230 KV  BK 1,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49328,GILLETTE230 KV  BK 2,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49333,GLENGARD34 KV   T748,BUS,LOAD,JCPL,34 KV,4/1/1998 0:00,12/31/9999 0:00
49334,GLENGARD34 KV   G735,BUS,LOAD,JCPL,34 KV,4/1/1998 0:00,12/31/9999 0:00
49335,GLENGARD34 KV   R720,BUS,LOAD,JCPL,34 KV,4/1/1998 0:00,12/31/9999 0:00
49337,GREYSTON230 KV  BK 1,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49338,GREYSTON230 KV  BK 2,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49339,GREYSTON230 KV  BK 3,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49340,GREYSTON230 KV  BK 4,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49342,MERRILCR115 KV  1 TX 1,BUS,LOAD,JCPL,115 KV,4/1/1998 0:00,12/31/9999 0:00
49347,MORRISTO230 KV  BK 5,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49348,MORRISTO230 KV  BK 6,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49356,STON JC 115 KV  BK 2,BUS,LOAD,JCPL,115 KV,4/1/1998 0:00,12/31/9999 0:00
49357,STON JC 230 KV  BK 1,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49358,SUMM JC 230 KV  TW TX,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49359,SUMM JC 230 KV  TE TX,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49360,TRAYNOR 230 KV  BK 12,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49361,TRAYNOR 230 KV  BK 11,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49362,TRAYNOR 230 KV  BK 13,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49363,TRAYNOR 230 KV  BK 14,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49364,VERNON  115 KV  BK 4,BUS,LOAD,JCPL,115 KV,4/1/1998 0:00,12/31/9999 0:00
49365,VERNON  115 KV  BK 1,BUS,LOAD,JCPL,115 KV,4/1/1998 0:00,12/31/9999 0:00
49366,WHIPPANY230 KV  BK 7,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49367,WHIPPANY230 KV  BK 8,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49373,DEEPRN  115 KV  BANK 1,BUS,LOAD,JCPL,115 KV,4/1/1998 0:00,12/31/9999 0:00
49374,DEEPRN  115 KV  BANK 2,BUS,LOAD,JCPL,115 KV,4/1/1998 0:00,12/31/9999 0:00
49378,FRENEAU 230 KV  BK 3,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49379,FRENEAU 230 KV  LBK 4,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49380,FRENEAU 230 KV  BK 1,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49381,FRENEAU 230 KV  BK 2,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49382,LARRABEE230 KV  BK 3,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49383,LARRABEE230 KV  BK 4,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49384,LARRABEE230 KV  BK 7,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49385,LARRABEE230 KV  BK 8,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49386,LARRABEE230 KV  BK 9,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49388,LEISUREV230 KV  BK 1,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49389,LEISUREV230 KV  BANK 2,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49390,LEISUREV230 KV  BK 3,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49391,LEISUREV230 KV  BK 4,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49393,MANITOU 230 KV  BK 6,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49394,MANITOU 230 KV  BK 5,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49395,NEJESCO 230 KV  1 TX,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49396,NEJESCO 230 KV  2 TX,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49397,NEJESCO 230 KV  3 TX,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49398,NJTABERD230 KV  UBW TX,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49399,NJTABERD230 KV  UBE TX,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49400,NJTREDBA230 KV  UBW TX,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49401,NJTREDBA230 KV  UBE TX,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49404,OYSTERCR230 KV  BK 7,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49405,OYSTERCR230 KV  BK 8,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49406,REDBAJCT230 KV  BK 1,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49407,REDBAJCT230 KV  BK 2,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49408,REDBAJCT230 KV  BK 7,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49409,REDBAJCT230 KV  BK 8,BUS,LOAD,JCPL,230 KV,4/1/1998 0:00,12/31/9999 0:00
49412,SAYREVIL115 KV  BK 4,BUS,LOAD,JCPL,115 KV,4/1/1998 0:00,12/31/9999 0:00
49413,SAYREVIL115 KV  BK 14,BUS,LOAD,JCPL,115 KV,4/1/1998 0:00,12/31/9999 0:00
49415,WERNER  115 KV  BK 12,BUS,LOAD,JCPL,115 KV,4/1/1998 0:00,12/31/9999 0:00
49419,ALLEN   115 KV  LD1,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49420,BAIR    115 KV  1 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49422,BELFAST 115 KV  3 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49424,CLY     115 KV  LD1,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49425,COLLINS 115 KV  LD1,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49426,CROSSROA115 KV  1 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49427,DILLSBUR115 KV  LD1,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49428,FOXHILL 230 KV  1BANK,BUS,LOAD,METED,230 KV,4/1/1998 0:00,12/31/9999 0:00
49431,GERMANTO115 KV  2B42,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49434,HAMILTON115 KV  1 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49435,HAMILTON115 KV  2 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49436,HARLEY D115 KV  1 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49439,JACK ME 115 KV  1B BAN,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49440,JEBAKER 115 KV  1 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49441,LINCOLN 115 KV  1 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49442,LINCOLN 115 KV  2 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49444,MENGES  115 KV  1B62,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49447,MOUN ME 115 KV  3B12,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49448,MOUN ME 115 KV  1B12,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49449,MTROSE  115 KV  1 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49450,NEWBERRY115 KV  1 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49451,NEWBERRY115 KV  2 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49455,NHANOVER115 KV  4 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49456,NHANOVER115 KV  3 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49460,NORTHWOO230 KV  3 BANK,BUS,LOAD,METED,230 KV,4/1/1998 0:00,12/31/9999 0:00
49461,NORTHWOO230 KV  2 BANK,BUS,LOAD,METED,230 KV,4/1/1998 0:00,12/31/9999 0:00
49463,ORRTANNA115 KV  LD1,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49464,OXFORD  115 KV  1 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49467,PPGI    115 KV  LD1,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49468,PPGI    115 KV  LD2,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49469,QUEEN ST115 KV  2 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49470,ROUNDTOP115 KV  1B72,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49471,ROUNDTOP115 KV  1B71,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49477,SMITHST 115 KV  LD2,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49478,SMITHST 115 KV  LD3,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49479,SREADING69 KV   LD1,BUS,LOAD,METED,69 KV,4/1/1998 0:00,12/31/9999 0:00
49480,SREADING69 KV   LD2,BUS,LOAD,METED,69 KV,4/1/1998 0:00,12/31/9999 0:00
49481,STRABAN 115 KV  1 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49482,TAXVILLE115 KV  1 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49483,TAXVILLE115 KV  3 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49487,TOLNA   115 KV  1B02,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49488,TOLNA   115 KV  3B02,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49489,VIOLET H115 KV  4 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49494,WIND ME 115 KV  3 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49495,WIND ME 115 KV  4 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49496,YOE     115 KV  2 BANK,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49497,YORKANA 13 KV   LOAD,BUS,LOAD,METED,13 KV,9/21/1999 0:00,12/31/9999 0:00
49498,ZIONSVIE115 KV  1B12,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49499,ZIONSVIE115 KV  2B12,BUS,LOAD,METED,115 KV,4/1/1998 0:00,12/31/9999 0:00
49500,ALLEGHEN115 KV  1 TX,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49501,ALLEGHEN115 KV  2 TX,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49504,BEDFORD 115 KV  LOAD 1,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49505,BEDFORD 115 KV  LOAD 2,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49506,BLAIN   115 KV  #1 TX,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49507,BLOSSBUR34 KV   BLOSB,BUS,LOAD,PENELEC,34 KV,4/1/1998 0:00,12/31/9999 0:00
49509,BROOKVIL138 KV  1 TX,BUS,LOAD,PENELEC,138 KV,4/1/1998 0:00,12/31/9999 0:00
49510,BROOKVIL138 KV  2 TX,BUS,LOAD,PENELEC,138 KV,4/1/1998 0:00,12/31/9999 0:00
49518,CENTRALC115 KV  1 TX,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49521,COLVERPO115 KV  CLVR,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49522,CONEMAUG115 KV  START,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49523,COOPER  115 KV  NO.1 T,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49524,COOPER  115 KV  NO.3 T,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49525,COOPER  115 KV  NO.2 T,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49528,CURRYVIL115 KV  #1 TX,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49529,DEEPCRK 12 KV   ONE,BUS,LOAD,PENELEC,12 KV,4/1/1998 0:00,12/31/9999 0:00
49530,DIXONVIL115 KV  1 TX,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49534,EDGEWOOD115 KV  NO.1 T,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49541,ECLIPSE 115 KV  1 TX,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49542,ECLIPSE 115 KV  2 TX,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49546,ERIEE   230 KV  1 TX 3,BUS,LOAD,PENELEC,230 KV,4/1/1998 0:00,12/31/9999 0:00
49547,ERIES   230 KV  3 TX 3,BUS,LOAD,PENELEC,230 KV,4/1/1998 0:00,12/31/9999 0:00
49548,ERIES   230 KV  4 TX 3,BUS,LOAD,PENELEC,230 KV,4/1/1998 0:00,12/31/9999 0:00
49549,ERIES   230 KV  7 TX,BUS,LOAD,PENELEC,230 KV,4/1/1998 0:00,12/31/9999 0:00
49550,ERIEW   115 KV  2 TX,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49551,FAIRVIEW115 KV  LOAD1,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49552,FAIRVIEW115 KV  LOAD2,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49554,FRENCHRD115 KV  1 TX,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49555,FRENCHRD115 KV  2 TX,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49556,FRENCHRD115 KV  5 TX,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
49557,FARMERSV115 KV  LOAD1,BUS,LOAD,PENELEC,115 KV,4/1/1998 0:00,12/31/9999 0:00
